"Names","Group","January_Quantity","January_Value","February_Quantity","February_Value","March_Quantity","March_Value","April_Quantity","April_Value","May_Quantity","May_Value","June_Quantity","June_Value","July_Quantity","July_Value","August_Quantity","August_Value","September_Quantity","September_Value","October_Quantity","October_Value","November_Quantity","November_Value","December_Quantity","December_Value","12_months_Quantity","12_months_Value"
"China, PR","Pottery and glasware",0,201.41,0,1716.55,0,1169.35,0,1193.89,0,1429.71,0,1929.89,0,1495.77,0,1699.3,0,2054.85,0,2183.77,0,2089.93,0,1508.66,0,18673.14
"China, PR","Ores and other minerals",26149,2516.23,21972,2830.74,21901,3134.53,30061,1278.19,35200,3997.05,17686,1720.97,31308,12062.88,27531,3972.34,12079,16218.99,20675,2712.4,32234,2648.18,28961,16032.13,305757,69124.68
"China, PR","Means of transport and equipment",0,18222,0,28688.82,0,30783.32,0,29659.78,0,34333.49,0,38898.53,0,32927.33,0,42891.26,0,40447.08,0,37435.06,0,38414.31,0,31808.04,0,404509.08
"China, PR","Auxiliary materials for textile, garment, leather, footwear",0,10431.57,0,17289.72,0,19667.59,0,17668.81,0,20506.42,0,15786.63,0,15859.67,0,14775.05,0,13348.82,0,19789.94,0,17828.6,0,16652.41,0,199605.27
"China, PR","Computers, Electronical products & parts",0,498704.91,0,564740.95,0,1339257.64,0,823162.54,0,1393933.27,0,1511596.84,0,1416398.07,0,1179445.65,0,1257350.24,0,1024336.4,0,899468.39,0,1141828.55,0,13050223.52
"China, PR","Other Machinery, instrument, accessory",0,181532.51,0,261735.28,0,257837.39,0,239107.84,0,304329.83,0,231467.11,0,278695.97,0,285266.86,0,211835.68,0,266559.9,0,261786.09,0,230446.35,0,3010600.85
"China, PR","Cameras and their parts",0,290086.08,0,164042.03,0,190615.86,0,284685.77,0,212156.7,0,174236.78,0,171270.61,0,423197.27,0,627488.29,0,774595.79,0,746391.14,0,583276.18,0,4642042.55
"China, PR","Other base metals and products",0,19645.17,0,46683.76,0,52131.97,0,75458.63,0,47543.23,0,47485.57,0,30839.04,0,41281.32,0,33420.28,0,30413.21,0,38164.27,0,36331.09,0,499397.6
"China, PR","Chemicals",0,43143.62,0,11886.19,0,34035.21,0,29614.66,0,57949.69,0,48911.12,0,39498.5,0,43535.88,0,15994.46,0,37519.2,0,57305.74,0,51901.62,0,471295.92
"China, PR","Cashew nut",1727,10270.66,3391,21288.74,6503,43637.42,7192,48841.45,11366,74849.52,10017,60112.83,7071,41774.37,10561,59997.84,12651,73004.04,14828,88544.35,13655,80086.3,13992,80662.85,112954,683070.4
"China, PR","Seafood",0,25790.82,0,100678.33,0,111898.67,0,124815.32,0,149507.87,0,121663.07,0,115591.37,0,124411.95,0,139920.07,0,130079.01,0,105522.59,0,87178.05,0,1337057.16
"China, PR","Fresh and pocessed vegetables and fruit",0,139069.9,0,181462.49,0,255869.44,0,228244.92,0,481430.71,0,478921.59,0,229451.79,0,265810.96,0,490786.97,0,434119.71,0,217627.29,0,235953.34,0,3638749.16
"China, PR","Textile, sewing products",0,54672.17,0,83455.95,0,81928.31,0,68229.24,0,95466.44,0,101065.92,0,129190.4,0,133847.31,0,79635.27,0,71775.07,0,110958.21,0,109390.82,0,1119615.16
"China, PR","Paper and paper products",0,28087.96,0,46516.81,0,38065.37,0,41110.86,0,50747.77,0,45625.4,0,40367.55,0,39284.37,0,26106.56,0,42149.1,0,37867.45,0,44976.09,0,480905.34
"China, PR","Footwear",0,126919.55,0,158808.24,0,117919.46,0,121881,0,178251.31,0,159707.78,0,164507.24,0,219679.8,0,107308.4,0,161910.8,0,192011.34,0,158712.36,0,1867617.32
"China, PR","Wood and wooden products",0,132945.86,0,115349.44,0,125913.98,0,107002.79,0,105006.57,0,120350.89,0,158531.67,0,200917.1,0,159577.02,0,184432.61,0,142679.9,0,157878.35,0,1710586.23
"China, PR","Rice",47424,28386.23,105216,61620.59,187745,109060.59,166681,93497.03,125403,71610.17,44918,26443.64,41267,22849.97,67448,38609.27,72746,43702.47,25119,14850.32,11658,6997.55,21630,12986.23,917255,530614.11
"China, PR","Crude oil",0,0,0,0,0,0,0,0,39200,24537.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39200,24537.56
"China, PR","Electrical wire and cable",0,90720.34,0,60891.17,0,52590.12,0,75191.96,0,79153.33,0,64093.14,0,50815.1,0,76558.65,0,86478.72,0,90961.5,0,74393.55,0,67752.78,0,869600.41
"China, PR","Clinkers and cement",51310,1941.17,40709,1540.53,209550,7957.45,186060,7167.44,94051,3590.39,50726,1882.77,44600,1605.65,44600,1605.6,26104,942.56,66900,2408.4,22300,802.87,25300,909.29,862210,32354.15
"China, PR","Tea",137,420.21,289,812.61,309,920.98,447,963.47,575,1109.92,356,854.36,218,374.05,402,900.98,297,798.87,243,470.88,1147,1776.45,1520,2146.17,5940,11549
"China, PR","Plastic materials",18225,17752.53,24496,21894.3,35302,29273.09,28654,24902.29,28489,24018.27,27688,24016.13,28625,22768.81,33095,26518.29,29933,24820.41,32883,28050.01,36607,28386.51,38209,29395.33,362206,301796.01
"China, PR","Rubber",107227,141889.05,98789,135560.32,86601,119558.73,64201,87454.24,86865,115727.38,137209,178752.67,176711,227862.8,181722,232049,156341,202450.57,179871,240523.34,209104,284508.02,221777,304777.03,1706418,2271113.21
"China, PR","Coffee",842,2600.08,1891,6071,5589,16684.22,5174,15080.31,4121,14491.08,5082,16432.49,2798,10836.58,2775,10740.61,1838,8442.22,2830,11592.88,3740,13654.14,6267,25340,42947,151965.67
"China, PR","Chemical products",0,19871.1,0,36950.73,0,41147.71,0,37093.62,0,39222.34,0,34107.31,0,34956.7,0,34366.17,0,37737.25,0,39086.76,0,41546.66,0,40819.39,0,436905.78
"China, PR","Sweets, cookies and cereal preparations",0,3458.92,0,5403.68,0,6598.25,0,6036.02,0,6026.62,0,5926.54,0,4374.2,0,6176.59,0,7116.3,0,6398.25,0,5364.85,0,4879.19,0,67759.48
"China, PR","Telephones and their parts",0,1703066.83,0,875270.15,0,941316.33,0,515136.19,0,710088.74,0,1588800.06,0,858547.99,0,1682706.2,0,2011410.55,0,2268220.76,0,1964184.5,0,1749266.67,0,16868015.02
"China, PR","Toys, games and sports requisites; parts and accessories thereof",0,9820.56,0,11036.17,0,10516.82,0,12652.04,0,8746.67,0,10148.14,0,9186.73,0,9649.7,0,9837.09,0,13485.28,0,11622.12,0,9136.89,0,125838.26
"India",NA,0,604906.71,0,728185.58,0,727069.48,0,636461.04,0,600220.51,0,597177.5,0,768909.71,0,769338.98,0,791182.51,0,845451.32,0,727956.93,0,701916.91,0,8498777.23
"India","Fibres, not spun",2635,5004.48,3216,7905.17,2816,4215.53,3778,7275.48,5175,9981.87,1944,3977.4,1947,5155.02,4011,7858.59,2470,5491.13,1705,3700.85,1778,4294.45,2093,4729.07,33568,69589.08
"India","Animal fodder and materials",0,1005.11,0,885.07,0,1466.91,0,1546.83,0,1045.91,0,790.11,0,817.59,0,1366.36,0,486.77,0,1238.56,0,1044.19,0,1422.77,0,13116.24
"India","Coal",0,0,240,119,300,151.5,164,79.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704,350.41
"India","Articles of rubber",0,1066.6,0,1072.97,0,1546.9,0,1561.6,0,2062.77,0,1970.08,0,2104.15,0,2615.87,0,2243.35,0,2202.82,0,2268.38,0,2183.34,0,22898.88
"India","Iron, Steel",99947,63004.63,33234,29851.94,24207,24184.16,28916,25388.35,20601,19984.48,76130,53770.29,75146,52967.72,45059,37627,132172,93376.68,198418,139642.01,183952,125930.38,49813,49524.54,967595,715252.23
"India","Articles of iron and steel",0,11246.29,0,17228.6,0,11123.91,0,7740.81,0,9186.17,0,11390.28,0,12699.93,0,14067.93,0,14821.93,0,14366.1,0,12251.98,0,9269.05,0,145393.03
"India","Articles of plastics",0,4505,0,7575.09,0,8240.04,0,8328.45,0,9253.09,0,5033.11,0,7322.06,0,7720.97,0,7790.41,0,8667.94,0,6819.46,0,8214.15,0,89469.81
"India","Rattan, bamboo and rush products",0,3002.43,0,3145.76,0,3536.46,0,3347.67,0,3042.57,0,3338.88,0,3221.05,0,2400.15,0,3115.85,0,2913.38,0,2841.3,0,4266.66,0,38172.21
"India","Pottery and glasware",0,156.51,0,384.08,0,890.7,0,363.19,0,482.05,0,785.16,0,464.42,0,453.22,0,625.43,0,1001.4,0,1180.59,0,646.92,0,7433.71
"India","Means of transport and equipment",0,8903.02,0,12072.62,0,15233.32,0,10601.69,0,10483.28,0,10434.89,0,11728.54,0,15316.69,0,17408.75,0,14789.97,0,17386.72,0,20412.2,0,164771.73
"India","Auxiliary materials for textile, garment, leather, footwear",0,9418.46,0,9224.2,0,13188.95,0,10601.05,0,14153.87,0,9428.03,0,14664.48,0,16406.14,0,13207.64,0,12177.5,0,12334.87,0,11138.56,0,145943.8
"India","Computers, Electronical products & parts",0,78895.28,0,156894.68,0,156300.53,0,157523.85,0,151483.16,0,143694.75,0,199348.33,0,203929.18,0,202445.8,0,185370.7,0,171150.87,0,139505,0,1946542.19
"India","Other Machinery, instrument, accessory",0,70756.46,0,93575.36,0,116852.92,0,66341.96,0,56684.7,0,69318.62,0,68754.6,0,70463.1,0,95351.77,0,71447.49,0,58487.58,0,75829.45,0,913864.08
"India","Other base metals and products",0,64643.99,0,76014.98,0,75534.14,0,53884.16,0,38524.68,0,32153.64,0,35407.61,0,37047.3,0,34007.1,0,55384.44,0,57171.1,0,68747.56,0,628520.76
"India","Chemicals",0,30004.49,0,42840.52,0,42090.24,0,36328.43,0,37269.83,0,26680.19,0,35825.05,0,26570.51,0,30340.72,0,51225.54,0,16998.69,0,17806.44,0,393980.69
"India","Pepper",507,1627.38,928,2960.64,1656,5318.76,1310,4162.05,507,1817.96,620,2299.38,653,2401.17,1987,8074.15,1135,4696.91,1299,5459.88,1264,5557.15,983,4090.68,12849,48466.15
"India","Cashew nut",111,528.75,79,536.9,360,1887.6,389,1770.79,324,1725.54,415,2510.44,402,2389.22,305,1907.77,290,1559.88,365,1992.75,222,1359.75,435,2597.6,3697,20767.01
"India","Seafood",0,1080.02,0,1118.63,0,1267.04,0,1021.26,0,1222.3,0,1219.09,0,2048.77,0,1546.1,0,2051.62,0,2422.29,0,2547.91,0,2264.1,0,19809.17
"India","Textile, sewing products",0,10289.86,0,9120.77,0,11094.49,0,14167.46,0,13721.85,0,14052.01,0,16671.53,0,17108.39,0,20026.91,0,15686.79,0,17488.65,0,14792.46,0,174221.22
"India","Footwear",0,19013.26,0,15843.67,0,11921.52,0,26208.93,0,24521.07,0,10522.25,0,10443.18,0,12067.94,0,6563.8,0,24426.88,0,17361.12,0,4023.25,0,182916.91
"India","Wood and wooden products",0,4013.43,0,4537.78,0,6457.96,0,6188.31,0,7788.91,0,8813.68,0,13327.08,0,13797.03,0,12592.73,0,15686.46,0,13911.17,0,14801.26,0,121915.85
"India","Tea",288,330.87,194,249.72,308,393.58,81,118.4,174,242.67,180,231.29,136,210.37,135,194.56,268,419.33,154,208.15,73,99.34,120,194.44,2111,2892.79
"India","Plastic materials",7743,9000.7,10346,12590.41,7763,11430.83,11471,13940.72,8623,11886.48,7849,10937.16,22034,23343.75,11557,14947.03,8247,11289.38,7349,10284.13,11748,14129.9,5759,7029.31,120489,150809.86
"India","Rubber",3937,5414.61,6532,9439.95,6854,9876.63,5831,8257.69,9926,13380.19,12132,16875.21,16736,22760.8,10427,14109.57,8736,11564.19,7951,11049.04,11006,15540.08,12600,18420.14,112668,156688.15
"India","Coffee",2507,4705.12,3822,7068.26,4552,8947.43,3430,6704.82,2941,5969.7,2101,4498.52,2408,5617.89,1065,2388.97,687,1640.52,863,1844.96,2483,6133.1,2453,5703.8,29312,61223.15
"India","Chemical products",0,7326.18,0,9278.79,0,10306.76,0,8919.66,0,9271.66,0,10055.52,0,12681.96,0,12449.27,0,8691.27,0,9106.64,0,9883.52,0,9524.51,0,117495.78
"India","Sweets, cookies and cereal preparations",0,150.45,0,51.89,0,174.92,0,173.99,0,91,0,204.44,0,274.69,0,408.95,0,260.51,0,220.94,0,393.54,0,264.23,0,2669.6
"India","Telephones and their parts",0,97640.75,0,97391.46,0,64062.62,0,74243.33,0,58806.65,0,63404.38,0,115388.7,0,113806.26,0,93428.72,0,90571.91,0,51137.51,0,116971.61,0,1036853.95
"Ukraine",NA,0,1768.73,0,1674.17,0,1666.09,0,3344.29,0,5127.99,0,2874.02,0,3095.68,0,2700.89,0,2963.5,0,4889.91,0,4585.42,0,3745.79,0,38436.54
"Ukraine","Articles of plastics",0,0,0,0,0,0,0,66.89,0,52.31,0,0,0,28.8,0,51.36,0,52.13,0,0,0,0,0,10.22,0,261.73
"Ukraine","Computers, Electronical products & parts",0,0,0,0,0,192.2,0,0,0,114.31,0,0,0,0,0,136.43,0,151.2,0,56.73,0,0,0,1.47,0,652.36
"Ukraine","Other Machinery, instrument, accessory",0,208.34,0,257.13,0,0,0,0.4,0,0,0,0,0,38.72,0,0,0,0,0,23.88,0,0.42,0,85.93,0,614.85
"Ukraine","Pepper",0,0,0,0,0,0,25,71.87,25,71.87,47,165.58,41,148.41,64,228.87,64,227.56,89,315.49,120,407.53,99,337.74,574,1974.95
"Ukraine","Cashew nut",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30.4,4,30.4
"Ukraine","Seafood",0,174.45,0,551.15,0,173.34,0,526.45,0,529.02,0,46.74,0,0,0,557.51,0,230.65,0,282.88,0,797.03,0,555.18,0,4424.44
"Ukraine","Fresh and pocessed vegetables and fruit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.79,0,0,0,0,0,39.79
"Ukraine","Textile, sewing products",0,99.28,0,31.8,0,180.69,0,339.73,0,719.03,0,246.83,0,207.18,0,60.26,0,183.11,0,367.67,0,484.32,0,259.91,0,3179.86
"Ukraine","Footwear",0,1021.64,0,568.26,0,933.3,0,1307.6,0,1798.7,0,1325.18,0,1225.54,0,490.35,0,944.65,0,1778.1,0,1684.82,0,1112.07,0,14190.27
"Ukraine","Rice",0,0,98,72.55,0,0,43,38.45,78,43.74,44,38.36,0,0,0,0,377,190.68,43,37.62,70,56.33,0,0,753,477.77
"Ukraine","Tea",34,85.6,55,93.91,43,49.86,0,0,15,20.96,21,24.69,56,63.78,97,159.88,73,153.52,18,31.31,36,49.33,103,140.43,551,873.33
"Ukraine","Coffee",0,0,0,0,0,0,0,0,40,100.98,0,0,7,49.44,0,0,0,0,0,0,0,0,0,0,47,150.42
"Ukraine","Telephones and their parts",0,0,0,0,0,84.28,0,127.77,0,151.96,0,84.73,0,95.07,0,0,0,0,0,28.52,0,0,0,24.87,0,597.23
